uf,m,ibge_cod,pop,caps,caps_tipo,srt,leitos_sus,leitos_hg,psiq,psiq_cad,psiq_hab,def_psiq,lq,uti_sus,vacuo_hab,esf_pct,alerta_fiscal,score_mun,score_v2,versao_banco
RS,Jari,4311130.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.7,53.1,v37+v3
RS,Jóia,4311155.0,8842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,62.0,56.4,v37+v3
RS,Júlio de Castilhos,4311205.0,19842,1.0,CAPS,0.0,17,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,False,65.7,61.7,v37+v3
RS,Lagoa Bonita do Sul,4311239.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.0,51.0,v37+v3
RS,Lagoa Vermelha,431130.0,0,0.0,Dado não disponível,0.0,51,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.0,44.2,v37+v3
RS,Lagoa dos Três Cantos,4311270.0,0,0.0,Nenhum,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.3,56.3,v37+v3
RS,Lagoão,431125.0,0,0.0,Dado não disponível,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.0,44.2,v37+v3
RS,Lajeado,4311403.0,96879,2.0,"CAPS II,CAPSad",0.0,132,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,55.1,60.3,v37+v3
RS,Lajeado do Bugre,4311429.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60.0,51.2,v37+v3
RS,Lavras do Sul,4311502.0,8842,0.0,Nenhum,0.0,7,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.1,58.4,v37+v3
RS,Liberato Salzano,4311601.0,8842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.4,53.9,v37+v3
RS,Lindolfo Collor,4311627.0,6842,1.0,CAPS I,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60.8,71.8,v37+v3
RS,Linha Nova,4311643.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,49.3,50.5,v37+v3
RS,Machadinho,4311700.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,58.3,56.7,v37+v3
RS,Mampituba,4311734.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,66.2,55.2,v37+v3
RS,Manoel Viana,4311759.0,7842,1.0,CAPS I,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,65.4,71.2,v37+v3
RS,Maquiné,4311775.0,7842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.6,55.1,v37+v3
RS,Maratá,4311791.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60.6,55.1,v37+v3
RS,Marau,4311809.0,38842,1.0,CAPS,0.0,53,0,8,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.2,64.5,v37+v3
RS,Marcelino Ramos,4311908.0,4842,0.0,Nenhum,0.0,3,0,5,0.0,0.0,0.0,0.0,0.0,0,0.0,False,58.1,56.5,v37+v3
RS,Mariana Pimentel,4311981.0,6842,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.4,53.1,v37+v3
RS,Mariano Moro,4312005.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,46.4,49.1,v37+v3
RS,Marques de Souza,4312054.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.3,53.8,v37+v3
RS,Mata,4312104.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.8,54.8,v37+v3
RS,Mato Castelhano,4312138.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.9,54.1,v37+v3
RS,Mato Leitão,4312153.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.5,56.5,v37+v3
RS,Mato Queimado,4312179.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.5,50.5,v37+v3
RS,Maximiliano de Almeida,4312203.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,65.0,59.7,v37+v3
RS,Maçambara,4311718.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.6,49.5,v37+v3
RS,Minas do Leão,4312252.0,9842,0.0,Nenhum,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.4,55.1,v37+v3
RS,Miraguaí,4312302.0,6842,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,64.8,58.6,v37+v3
RS,Montauri,4312351.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.6,52.3,v37+v3
RS,Monte Alegre dos Campos,4312377.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.4,50.8,v37+v3
RS,Monte Belo do Sul,4312385.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.9,50.2,v37+v3
RS,Montenegro,4312401.0,63842,2.0,CAPS,0.0,87,0,22,0.0,0.0,0.0,0.0,0.0,0,0.0,False,65.0,65.9,v37+v3
RS,Mormaço,4312427.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,49.9,47.5,v37+v3
RS,Morrinhos do Sul,431244.0,0,0.0,Dado não disponível,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.0,44.2,v37+v3
RS,Morro Redondo,4312450.0,7842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.9,56.3,v37+v3
RS,Morro Reuter,4312476.0,6842,1.0,CAPS I,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.9,68.2,v37+v3
RS,Mostardas,4312500.0,14842,0.0,Nenhum,0.0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,66.7,56.3,v37+v3
RS,Muitos Capões,4312617.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.1,52.3,v37+v3
RS,Muliterno,4312625.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.7,53.0,v37+v3
RS,Muçum,4312609.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.4,55.2,v37+v3
RS,Nicolau Vergueiro,4312674.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.0,53.3,v37+v3
RS,Nonoai,4312708.0,12842,0.0,Nenhum,0.0,11,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,False,64.2,58.1,v37+v3
RS,Nova Alvorada,4312757.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.9,49.8,v37+v3
RS,Nova Araçá,4312807.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.5,55.2,v37+v3
RS,Nova Bassano,4312906.0,9842,0.0,Nenhum,1.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,69.8,69.2,v37+v3
RS,Nova Boa Vista,4312955.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.1,53.3,v37+v3
RS,Nova Bréscia,4313003.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,48.1,51.6,v37+v3
RS,Nova Candelária,4313011.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.2,49.9,v37+v3
RS,Nova Esperança do Sul,4313037.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.2,50.2,v37+v3
RS,Nova Hartz,4313060.0,22842,1.0,CAPS I,0.0,31,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60.1,64.7,v37+v3
RS,Nova Palma,4313102.0,7842,1.0,CAPS,0.0,7,0,11,0.0,0.0,0.0,0.0,0.0,0,0.0,False,55.8,70.7,v37+v3
RS,Nova Petrópolis,4313201.0,22842,1.0,CAPS,0.0,31,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.9,65.2,v37+v3
RS,Nova Prata,4313300.0,22842,1.0,CAPS I,0.0,31,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.6,65.2,v37+v3
RS,Nova Pádua,4313086.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.2,51.2,v37+v3
RS,Nova Ramada,4313334.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,49.3,51.3,v37+v3
RS,Nova Roma do Sul,4313359.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,55.9,54.3,v37+v3
RS,Nova Santa Rita,4313375.0,26842,1.0,CAPS,0.0,37,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.2,63.2,v37+v3
RS,Novo Barreiro,4313490.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,58.7,51.4,v37+v3
RS,Novo Cabrais,4313391.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.9,50.5,v37+v3
RS,Novo Hamburgo,4313409.0,235802,3.0,"CAPS II,CAPSad,CAPSi",1.0,545,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60.8,59.7,v37+v3
RS,Novo Machado,4313425.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,55.8,56.3,v37+v3
RS,Novo Tiradentes,4313441.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.4,52.8,v37+v3
RS,Novo Xingu,4313466.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,47.9,50.0,v37+v3
RS,Não-Me-Toque,4312658.0,17842,0.0,Nenhum,0.0,15,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.5,53.7,v37+v3
RS,Osório,4313508.0,42842,2.0,CAPS,0.0,58,0,17,0.0,0.0,0.0,0.0,0.0,0,0.0,False,65.5,68.7,v37+v3
RS,Paim Filho,4313607.0,5842,0.0,Nenhum,0.0,5,0,10,0.0,0.0,0.0,0.0,0.0,0,0.0,False,67.1,64.0,v37+v3
RS,Palmares do Sul,4313656.0,11842,0.0,Nenhum,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.0,55.8,v37+v3
RS,Palmeira das Missões,4313706.0,35842,1.0,CAPS,0.0,49,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.6,61.6,v37+v3
RS,Palmitinho,4313805.0,7842,0.0,Nenhum,0.0,7,0,13,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.4,60.0,v37+v3
RS,Panambi,4313904.0,42842,1.0,CAPS I,0.0,58,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,64.6,66.2,v37+v3
RS,Pantano Grande,4313953.0,12842,0.0,Nenhum,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,63.8,55.3,v37+v3
RS,Paraí,4314001.0,10842,0.0,Nenhum,0.0,9,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,False,68.3,59.6,v37+v3
RS,Paraíso do Sul,4314027.0,7842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,65.1,58.7,v37+v3
RS,Pareci Novo,4314035.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.5,54.6,v37+v3
RS,Parobé,4314050.0,55842,1.0,CAPS,0.0,76,0,7,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.3,62.2,v37+v3
RS,Passa Sete,4314068.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,64.8,56.2,v37+v3
RS,Passo Fundo,4314100.0,214811,3.0,"CAPS II,CAPSad,CAPSi",1.0,496,30,30,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60.3,60.9,v37+v3
RS,Passo do Sobrado,4314076.0,7842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.7,56.2,v37+v3
RS,Paulo Bento,4314134.0,2842,1.0,CAPS I,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.0,65.0,v37+v3
RS,Paverama,4314159.0,8842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.4,56.5,v37+v3
RS,Pedras Altas,4314175.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.8,50.5,v37+v3
RS,Pedro Osório,4314209.0,8842,0.0,Nenhum,0.0,7,0,4,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.9,57.2,v37+v3
RS,Pejuçara,4314308.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,46.0,51.1,v37+v3
RS,Pelotas,4314407.0,336150,5.0,"CAPS II,CAPSad,CAPSi,CAPS III,CAPSad III",2.0,777,40,40,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.4,60.4,v37+v3
RS,Picada Café,4314423.0,6842,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,65.2,57.8,v37+v3
RS,Pinhal,4314456.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.9,48.2,v37+v3
RS,Pinhal Grande,4314472.0,7842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,48.0,51.7,v37+v3
RS,Pinhal da Serra,4314464.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,62.0,53.5,v37+v3
RS,Pinheirinho do Vale,4314498.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.8,52.2,v37+v3
RS,Pinheiro Machado,4314506.0,12842,1.0,CAPS,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,66.1,64.8,v37+v3
RS,Pinto Bandeira,4314548.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,58.7,52.3,v37+v3
RS,Pirapó,4314555.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,58.7,51.5,v37+v3
RS,Planalto,4314704.0,24842,1.0,CAPS,0.0,34,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60.4,62.4,v37+v3
RS,Ponte Preta,4314787.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,48.6,47.6,v37+v3
RS,Pontão,4314779.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.7,50.7,v37+v3
RS,Porto Alegre,4314902.0,1388794,20.0,"CAPS I,CAPS II,CAPSad,CAPSi,CAPSad III,CAPS III",8.0,5541,320,320,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.3,60.0,v37+v3
RS,Porto Lucena,4315008.0,7842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.8,56.1,v37+v3
RS,Porto Mauá,4315057.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,49.3,49.2,v37+v3
RS,Porto Vera Cruz,4315073.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.7,52.9,v37+v3
RS,Porto Xavier,4315107.0,10842,1.0,CAPS,0.0,9,0,4,0.0,0.0,0.0,0.0,0.0,0,0.0,False,63.0,68.3,v37+v3
RS,Portão,4314803.0,33842,1.0,CAPS,0.0,46,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.5,61.0,v37+v3
RS,Pouso Novo,4315131.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,55.3,53.2,v37+v3
RS,Poço das Antas,4314753.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.5,51.1,v37+v3
RS,Presidente Lucena,4315149.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.9,53.8,v37+v3
RS,Progresso,4315156.0,6842,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.7,52.5,v37+v3
RS,Protásio Alves,4315172.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.7,51.1,v37+v3
RS,Putinga,4315206.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,62.6,58.9,v37+v3
RS,Quaraí,4315305.0,23842,1.0,CAPS,0.0,33,0,4,0.0,0.0,0.0,0.0,0.0,0,0.0,False,68.2,68.6,v37+v3
RS,Quatro Irmãos,4315313.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,58.3,51.0,v37+v3
RS,Quevedos,4315321.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.9,51.1,v37+v3
RS,Quinze de Novembro,4315354.0,4842,0.0,Nenhum,0.0,3,0,4,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.3,53.9,v37+v3
RS,Redentora,4315404.0,8842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.1,51.8,v37+v3
RS,Relvado,4315453.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.0,51.9,v37+v3
RS,Restinga Sêca,4315503.0,16842,1.0,CAPS,0.0,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,65.0,64.7,v37+v3
RS,Rio Grande,4315602.0,198935,3.0,"CAPS II,CAPSad,CAPSi",1.0,460,20,20,0.0,0.0,0.0,0.0,0.0,0,0.0,False,47.8,57.6,v37+v3
RS,Rio Pardo,4315701.0,37842,2.0,CAPS,2.0,52,0,15,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.8,72.9,v37+v3
RS,Rio dos Índios,4315552.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.8,50.7,v37+v3
RS,Riozinho,4315750.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,63.3,53.9,v37+v3
RS,Roca Sales,4315800.0,10842,0.0,Nenhum,0.0,9,0,5,0.0,0.0,0.0,0.0,0.0,0,0.0,False,70.5,61.1,v37+v3
RS,Rodeio Bonito,4315909.0,6842,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,58.2,53.5,v37+v3
RS,Rolador,4315958.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.2,50.5,v37+v3
RS,Rolante,4316006.0,21842,1.0,CAPS,0.0,30,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.9,64.2,v37+v3
RS,Ronda Alta,4316105.0,9842,0.0,Nenhum,0.0,8,0,16,0.0,0.0,0.0,0.0,0.0,0,0.0,False,64.7,61.1,v37+v3
RS,Rondinha,4316204.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.3,56.0,v37+v3
RS,Roque Gonzales,4316303.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.8,56.0,v37+v3
RS,Rosário do Sul,4316402.0,39842,1.0,CAPS,0.0,54,0,4,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.8,62.0,v37+v3
RS,Sagrada Família,4316428.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,46.0,48.3,v37+v3
RS,Saldanha Marinho,4316436.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,46.0,47.3,v37+v3
RS,Salto do Jacuí,4316451.0,12842,0.0,Nenhum,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,74.9,60.8,v37+v3
RS,Salvador das Missões,4316477.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.1,53.5,v37+v3
RS,Salvador do Sul,4316501.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.2,56.9,v37+v3
RS,Sananduva,4316600.0,16842,0.0,Nenhum,0.0,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,63.6,56.9,v37+v3
RS,Santa Bárbara do Sul,4316709.0,8842,0.0,Nenhum,0.0,7,0,5,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.3,55.6,v37+v3
RS,Santa Cecília do Sul,4316733.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,49.5,48.8,v37+v3
RS,Santa Clara do Sul,4316758.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,62.3,57.3,v37+v3
RS,Santa Cruz do Sul,4316808.0,138270,2.0,"CAPS II,CAPSad",0.0,319,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.2,60.3,v37+v3
RS,Santa Margarida do Sul,4316972.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,64.8,53.6,v37+v3
RS,Santa Maria,4316907.0,282395,4.0,"CAPS II,CAPSad,CAPSi,CAPS III",2.0,652,40,40,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60.7,61.5,v37+v3
RS,Santa Maria do Herval,4316956.0,6842,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.7,56.6,v37+v3
RS,Santa Rosa,4317202.0,72842,2.0,"CAPS II,CAPSad",0.0,99,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.4,61.7,v37+v3
RS,Santa Tereza,4317251.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.7,54.1,v37+v3
RS,Santa Vitória do Palmar,4317301.0,30842,1.0,CAPS,0.0,42,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.8,64.8,v37+v3
RS,Santana da Boa Vista,4317004.0,9842,1.0,CAPS I,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.1,68.7,v37+v3
RS,Santo Antônio da Patrulha,4317608.0,41842,1.0,CAPS,0.0,57,0,14,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.8,63.2,v37+v3
RS,Santo Antônio das Missões,4317707.0,12842,0.0,Nenhum,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.8,54.7,v37+v3
RS,Santo Antônio do Palma,4317558.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.1,52.6,v37+v3
RS,Santo Antônio do Planalto,4317756.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.5,51.4,v37+v3
RS,Santo Augusto,4317806.0,14842,0.0,Nenhum,0.0,12,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,False,58.3,53.5,v37+v3
RS,Santo Cristo,4317905.0,15842,0.0,Nenhum,0.0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,67.4,59.3,v37+v3
RS,Santo Expedito do Sul,4317954.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.9,52.7,v37+v3
RS,Santo Ângelo,4317509.0,76842,2.0,"CAPS II,CAPSad",0.0,105,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.6,62.7,v37+v3
RS,Sapiranga,4319901.0,77935,1.0,CAPS I,0.0,106,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,55.2,57.9,v37+v3
RS,Sapucaia do Sul,4320008.0,136572,2.0,"CAPS II,CAPSad",0.0,315,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.6,58.5,v37+v3
RS,Sarandi,4320107.0,22842,1.0,CAPS,0.0,31,0,11,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.5,65.5,v37+v3
RS,Seberi,4320206.0,12842,0.0,Nenhum,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.4,54.8,v37+v3
RS,Sede Nova,4320230.0,4842,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.4,51.2,v37+v3
RS,Segredo,4320263.0,6842,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,55.8,56.0,v37+v3
RS,Selbach,4320305.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.8,56.8,v37+v3
RS,Senador Salgado Filho,4320321.0,3842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.4,53.4,v37+v3
RS,Sentinela do Sul,4320354.0,7842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.6,58.0,v37+v3
RS,Serafina Corrêa,4320404.0,15842,1.0,CAPS,0.0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.9,63.9,v37+v3
RS,Sertão,4320503.0,7842,0.0,Nenhum,0.0,7,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,False,62.2,59.1,v37+v3
RS,Sertão Santana,4320552.0,5842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60.2,58.3,v37+v3
RS,Sete de Setembro,4320578.0,2842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.5,50.4,v37+v3
